time;power_target;massflow_target;power_actual;heat;massflow_actual;storage_pressure;Tstep_accepted;delta_power;delta_massflow
2029-12-31 23:00:00;0;0;0;0;0;72.00822;0;0;0
2030-01-01 00:00:00;0.0;0;0.0;0;0.0;72.00822;True;0.0;0.0
2030-01-01 01:00:00;0.0;0;0.0;0;0.0;72.00822;True;0.0;0.0
2030-01-01 02:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 03:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 04:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 05:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 06:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 07:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 08:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 09:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 10:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 11:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 12:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 13:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 14:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 15:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 16:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 17:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 18:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 19:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 20:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 21:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 22:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-01 23:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 00:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 01:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 02:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 03:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 04:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 05:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 06:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 07:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 08:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 09:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 10:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 11:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 12:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 13:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 14:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 15:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 16:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 17:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 18:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 19:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 20:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 21:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 22:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-02 23:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-03 00:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-03 01:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-03 02:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-03 03:00:00;0.0;0;0.0;0;0.0;72.00826;True;0.0;0.0
2030-01-03 04:00:00;-49999999.99999999;51.11555970597403;-49999999.99999999;58724243.0051863;50.99610442356651;70.67901777777779;False;0.0;-0.11945528240752168
2030-01-03 05:00:00;-50000000.0;51.12984587365219;-50000000.0;58725204.5303072;51.115558129163745;70.52272111111111;False;0.0;-0.014287744488441945
2030-01-03 06:00:00;-50000000.0;51.12984587366376;-50000000.0;58725204.53031342;51.1298499117977;70.43718888888888;True;0.0;4.038133937456223e-06
2030-01-03 07:00:00;-50000000.04979974;51.137685763887255;-50000000.04979974;58725732.61810314;51.13769219814207;70.36624333333333;True;0.0;6.4342548142803935e-06
2030-01-03 08:00:00;-50000000.0;51.1442003216691;-50000000.0;58726171.53318856;51.14420443272241;70.30201666666666;True;0.0;4.111053307553902e-06
2030-01-03 09:00:00;-50000000.0;51.150107195722285;-50000000.0;58726569.712227896;51.150114379711525;70.24199111111112;True;0.0;7.183989239933908e-06
2030-01-03 10:00:00;-50000000.0;51.15563564979412;-50000000.0;58726942.51719313;51.15563534929794;70.18503222222223;True;0.0;-3.0049618260363786e-07
2030-01-03 11:00:00;-50000000.0;51.1608887811908;-50000000.0;58727296.87685384;51.16089281806319;70.1304877777778;True;0.0;4.036872390145163e-06
2030-01-03 12:00:00;-50000000.0;51.165925752323965;-50000000.0;58727636.76539685;51.165924428981754;70.07792111111111;True;0.0;-1.3233422109237836e-06
2030-01-03 13:00:00;-50000000.0;51.17078612911021;-50000000.0;58727964.839901015;51.170780372686174;70.02700333333333;True;0.0;-5.7564240378837894e-06
2030-01-03 14:00:00;-50000000.0;51.175499717729195;-50000000.0;58728283.10209843;51.175498292150934;69.9774788888889;True;0.0;-1.425578261660121e-06
2030-01-03 15:00:00;-50000000.0;51.180089685856025;-50000000.0;58728593.10802846;51.18009073503419;69.92913888888887;True;0.0;1.049178166567799e-06
2030-01-03 16:00:00;-50000000.0;51.184574990264096;-50000000.0;58728896.1312658;51.184570248994085;69.88181888888889;True;0.0;-4.741270011265897e-06
2030-01-03 17:00:00;-50000000.0;51.18897055298473;-50000000.0;58729193.17426527;51.188974477005075;69.83537111111112;True;0.0;3.9240203477675095e-06
2030-01-03 18:00:00;-50000000.0;51.19328981916041;-50000000.0;58729485.14090608;51.193290871409005;69.78967555555556;True;0.0;1.052248592259275e-06
2030-01-03 19:00:00;-50000000.0;51.19754371075648;-50000000.0;58729772.76550576;51.19754452752218;69.74463666666668;True;0.0;8.167657057356337e-07
2030-01-03 20:00:00;-50000000.0;51.201740921497176;-50000000.0;58730056.63251326;51.20174799300276;69.70000444444445;True;0.0;7.0715055855430364e-06
2030-01-03 21:00:00;-50000000.0;51.20590460041789;-50000000.0;58730338.30507391;51.205901267850734;69.65593666666666;True;0.0;-3.332567153790933e-06
2030-01-03 22:00:00;-50000000.0;51.210019894766624;-50000000.0;58730616.77617097;51.21001689972425;69.61231444444445;True;0.0;-2.9950423723335007e-06
2030-01-03 23:00:00;-50000000.0;51.214097768564336;-50000000.0;58730892.78540633;51.214094888623315;69.56909;True;0.0;-2.8799410216606702e-06
2030-01-04 00:00:00;-50000000.0;51.2181425746472;-50000000.0;58731166.625515565;51.21813523454793;69.52620111111112;True;0.0;-7.340099273278611e-06
2030-01-04 01:00:00;-50000000.0;51.222160038426225;-50000000.0;58731438.68250845;51.2221630328144;69.48360777777778;True;0.0;2.9943881756366864e-06
2030-01-04 02:00:00;-50000000.0;51.226153824572236;-50000000.0;58731709.20319346;51.226153188106395;69.44126666666666;True;0.0;-6.364658418078761e-07
2030-01-04 03:00:00;-50000000.0;51.23012792613394;-50000000.0;58731978.45688503;51.23013079574027;69.39914555555555;True;0.0;2.8696063338884414e-06
2030-01-04 04:00:00;-50000000.0;51.23408530815329;-50000000.0;58732246.643496715;51.23408330805782;69.35721000000001;True;0.0;-2.0000954705778895e-06
2030-01-04 05:00:00;-50000000.0;51.23802915691553;-50000000.0;58732513.9781428;51.2380232727172;69.3154377777778;True;0.0;-5.884198330363688e-06
2030-01-04 06:00:00;-50000000.0;51.24196152044322;-50000000.0;58732780.59896655;51.24196323737662;69.27380555555557;True;0.0;1.7169334043387607e-06
2030-01-04 07:00:00;-50000000.0;51.24588455979587;-50000000.0;58733046.65191523;51.24587810671973;69.23229222222223;True;0.0;-6.453076139223413e-06
2030-01-04 08:00:00;-50000000.0;51.24980023498099;-50000000.0;58733312.26944088;51.24980552372099;69.19088666666667;True;0.0;5.28873999883217e-06
2030-01-04 09:00:00;0.0;0;0.0;0;0.0;70.50865666666667;True;0.0;0.0
2030-01-04 10:00:00;0.0;0;0.0;0;0.0;70.62244333333335;True;0.0;0.0
2030-01-04 11:00:00;0.0;0;0.0;0;0.0;70.66661666666667;True;0.0;0.0
2030-01-04 12:00:00;0.0;0;0.0;0;0.0;70.6964111111111;True;0.0;0.0
2030-01-04 13:00:00;0.0;0;0.0;0;0.0;70.71959;True;0.0;0.0
2030-01-04 14:00:00;-50000000.0;51.23530393050595;-50000000.0;58732329.24113201;51.111856570009216;69.38618333333334;False;0.0;-0.12344736049673344
2030-01-04 15:00:00;-50000000.0;51.2486919660646;-50000000.0;58733237.084207416;51.235300430898455;69.24403777777776;False;0.0;-0.013391535166142887
2030-01-04 16:00:00;-50000000.0;51.24869196606678;-50000000.0;58733237.084210426;51.24868878214554;69.17161333333334;True;0.0;-3.18392123688227e-06
2030-01-04 17:00:00;-50000000.0;51.255530579083825;-50000000.0;58733701.09908459;51.25552725583781;69.11208111111111;True;0.0;-3.3232460125987018e-06
2030-01-04 18:00:00;-50000000.0;51.26116062795849;-50000000.0;58734083.256291956;51.26116115434762;69.05771555555553;True;0.0;5.2638912961811e-07
2030-01-04 19:00:00;-50000000.0;51.26630899011097;-50000000.0;58734432.83279387;51.26630569418952;69.00619999999999;True;0.0;-3.295921452206585e-06
2030-01-04 20:00:00;0.0;0;0.0;0;0.0;70.31923666666667;True;0.0;0.0
2030-01-04 21:00:00;0.0;0;0.0;0;0.0;70.42652666666667;True;0.0;0.0
2030-01-04 22:00:00;0.0;0;0.0;0;0.0;70.4650488888889;True;0.0;0.0
2030-01-04 23:00:00;0.0;0;0.0;0;0.0;70.48999777777777;True;0.0;0.0
2030-01-05 00:00:00;0.0;0;0.0;0;0.0;70.50901666666667;True;0.0;0.0
2030-01-05 01:00:00;0.0;0;0.0;0;0.0;70.52552666666666;True;0.0;0.0
2030-01-05 02:00:00;0.0;0;0.0;0;0.0;70.53876111111111;True;0.0;0.0
2030-01-05 03:00:00;0.0;0;0.0;0;0.0;70.54999777777778;True;0.0;0.0
2030-01-05 04:00:00;0.0;0;0.0;0;0.0;70.5595288888889;True;0.0;0.0
2030-01-05 05:00:00;0.0;0;0.0;0;0.0;70.56771111111112;True;0.0;0.0
2030-01-05 06:00:00;0.0;0;0.0;0;0.0;70.57474111111111;True;0.0;0.0
2030-01-05 07:00:00;0.0;0;0.0;0;0.0;70.58080888888891;True;0.0;0.0
2030-01-05 08:00:00;0.0;0;0.0;0;0.0;70.5860511111111;True;0.0;0.0
2030-01-05 09:00:00;0.0;0;0.0;0;0.0;70.59059111111112;True;0.0;0.0
2030-01-05 10:00:00;0.0;0;0.0;0;0.0;70.59452777777778;True;0.0;0.0
2030-01-05 11:00:00;0.0;0;0.0;0;0.0;70.59793888888889;True;0.0;0.0
2030-01-05 12:00:00;0.0;0;0.0;0;0.0;70.60090222222223;True;0.0;0.0
2030-01-05 13:00:00;0.0;0;0.0;0;0.0;70.6034711111111;True;0.0;0.0
2030-01-05 14:00:00;0.0;0;0.0;0;0.0;70.60570666666666;True;0.0;0.0
2030-01-05 15:00:00;0.0;0;0.0;0;0.0;70.60764888888887;True;0.0;0.0
2030-01-05 16:00:00;0.0;0;0.0;0;0.0;70.60933444444444;True;0.0;0.0
2030-01-05 17:00:00;0.0;0;0.0;0;0.0;70.61080222222223;True;0.0;0.0
2030-01-05 18:00:00;0.0;0;0.0;0;0.0;70.61207555555556;True;0.0;0.0
2030-01-05 19:00:00;0.0;0;0.0;0;0.0;70.61318666666665;True;0.0;0.0
2030-01-05 20:00:00;0.0;0;0.0;0;0.0;70.61415111111111;True;0.0;0.0
2030-01-05 21:00:00;0.0;0;0.0;0;0.0;70.61499333333332;True;0.0;0.0
2030-01-05 22:00:00;0.0;0;0.0;0;0.0;70.61572333333334;True;0.0;0.0
2030-01-05 23:00:00;0.0;0;0.0;0;0.0;70.61636;True;0.0;0.0
2030-01-06 00:00:00;0.0;0;0.0;0;0.0;70.61691555555555;True;0.0;0.0
2030-01-06 01:00:00;0.0;0;0.0;0;0.0;70.61739888888889;True;0.0;0.0
2030-01-06 02:00:00;0.0;0;0.0;0;0.0;70.61781888888889;True;0.0;0.0
2030-01-06 03:00:00;0.0;0;0.0;0;0.0;70.61818555555557;True;0.0;0.0
2030-01-06 04:00:00;0.0;0;0.0;0;0.0;70.61850555555554;True;0.0;0.0
2030-01-06 05:00:00;0.0;0;0.0;0;0.0;70.61878333333333;True;0.0;0.0
2030-01-06 06:00:00;0.0;0;0.0;0;0.0;70.61902888888889;True;0.0;0.0
2030-01-06 07:00:00;0.0;0;0.0;0;0.0;70.61923999999999;True;0.0;0.0
2030-01-06 08:00:00;0.0;0;0.0;0;0.0;70.61942666666668;True;0.0;0.0
2030-01-06 09:00:00;0.0;0;0.0;0;0.0;70.61958555555556;True;0.0;0.0
2030-01-06 10:00:00;0.0;0;0.0;0;0.0;70.6197288888889;True;0.0;0.0
2030-01-06 11:00:00;0.0;0;0.0;0;0.0;70.61985555555556;True;0.0;0.0
2030-01-06 12:00:00;0.0;0;0.0;0;0.0;70.61996222222223;True;0.0;0.0
2030-01-06 13:00:00;0.0;0;0.0;0;0.0;70.62005444444445;True;0.0;0.0
2030-01-06 14:00:00;0.0;0;0.0;0;0.0;70.62014111111111;True;0.0;0.0
2030-01-06 15:00:00;0.0;0;0.0;0;0.0;70.62021333333334;True;0.0;0.0
2030-01-06 16:00:00;0.0;0;0.0;0;0.0;70.62027777777777;True;0.0;0.0
2030-01-06 17:00:00;0.0;0;0.0;0;0.0;70.62033444444445;True;0.0;0.0
2030-01-06 18:00:00;0.0;0;0.0;0;0.0;70.62038222222222;True;0.0;0.0
2030-01-06 19:00:00;0.0;0;0.0;0;0.0;70.62042777777778;True;0.0;0.0
2030-01-06 20:00:00;0.0;0;0.0;0;0.0;70.62046777777779;True;0.0;0.0
2030-01-06 21:00:00;0.0;0;0.0;0;0.0;70.62049999999999;True;0.0;0.0
2030-01-06 22:00:00;0.0;0;0.0;0;0.0;70.6205288888889;True;0.0;0.0
2030-01-06 23:00:00;0.0;0;0.0;0;0.0;70.62055888888888;True;0.0;0.0
2030-01-07 00:00:00;0.0;0;0.0;0;0.0;70.62058111111111;True;0.0;0.0
2030-01-07 01:00:00;0.0;0;0.0;0;0.0;70.62060222222222;True;0.0;0.0
2030-01-07 02:00:00;0.0;0;0.0;0;0.0;70.62062222222222;True;0.0;0.0
2030-01-07 03:00:00;0.0;0;0.0;0;0.0;70.62063888888889;True;0.0;0.0
2030-01-07 04:00:00;0.0;0;0.0;0;0.0;70.62065333333334;True;0.0;0.0
2030-01-07 05:00:00;0.0;0;0.0;0;0.0;70.62066999999999;True;0.0;0.0
2030-01-07 06:00:00;0.0;0;0.0;0;0.0;70.62067777777777;True;0.0;0.0
2030-01-07 07:00:00;0.0;0;0.0;0;0.0;70.62069;True;0.0;0.0
2030-01-07 08:00:00;0.0;0;0.0;0;0.0;70.62069888888888;True;0.0;0.0
2030-01-07 09:00:00;0.0;0;0.0;0;0.0;70.62071;True;0.0;0.0
2030-01-07 10:00:00;0.0;0;0.0;0;0.0;70.62071333333333;True;0.0;0.0
2030-01-07 11:00:00;0.0;0;0.0;0;0.0;70.62072333333334;True;0.0;0.0
2030-01-07 12:00:00;0.0;0;0.0;0;0.0;70.6207311111111;True;0.0;0.0
2030-01-07 13:00:00;0.0;0;0.0;0;0.0;70.62073666666667;True;0.0;0.0
2030-01-07 14:00:00;0.0;0;0.0;0;0.0;70.62074111111112;True;0.0;0.0
2030-01-07 15:00:00;0.0;0;0.0;0;0.0;70.62074555555556;True;0.0;0.0
2030-01-07 16:00:00;0.0;0;0.0;0;0.0;70.6207511111111;True;0.0;0.0
2030-01-07 17:00:00;0.0;0;0.0;0;0.0;70.62075222222221;True;0.0;0.0
2030-01-07 18:00:00;0.0;0;0.0;0;0.0;70.62075888888889;True;0.0;0.0
2030-01-07 19:00:00;0.0;0;0.0;0;0.0;70.62076;True;0.0;0.0
2030-01-07 20:00:00;0.0;0;0.0;0;0.0;70.62076444444443;True;0.0;0.0
2030-01-07 21:00:00;0.0;0;0.0;0;0.0;70.62077;True;0.0;0.0
2030-01-07 22:00:00;0.0;0;0.0;0;0.0;70.62077000000001;True;0.0;0.0
2030-01-07 23:00:00;0.0;0;0.0;0;0.0;70.62077444444445;True;0.0;0.0
2030-01-08 00:00:00;0.0;0;0.0;0;0.0;70.62077666666667;True;0.0;0.0
2030-01-08 01:00:00;0.0;0;0.0;0;0.0;70.62077888888888;True;0.0;0.0
2030-01-08 02:00:00;0.0;0;0.0;0;0.0;70.62078222222223;True;0.0;0.0
2030-01-08 03:00:00;0.0;0;0.0;0;0.0;70.62078333333334;True;0.0;0.0
2030-01-08 04:00:00;0.0;0;0.0;0;0.0;70.62078444444445;True;0.0;0.0
2030-01-08 05:00:00;0.0;0;0.0;0;0.0;70.62078666666667;True;0.0;0.0
2030-01-08 06:00:00;0.0;0;0.0;0;0.0;70.62078888888888;True;0.0;0.0
2030-01-08 07:00:00;0.0;0;0.0;0;0.0;70.62078777777779;True;0.0;0.0
2030-01-08 08:00:00;0.0;0;0.0;0;0.0;70.62079222222222;True;0.0;0.0
2030-01-08 09:00:00;0.0;0;0.0;0;0.0;70.62079333333332;True;0.0;0.0
2030-01-08 10:00:00;0.0;0;0.0;0;0.0;70.62079444444444;True;0.0;0.0
2030-01-08 11:00:00;0.0;0;0.0;0;0.0;70.62079666666666;True;0.0;0.0
2030-01-08 12:00:00;0.0;0;0.0;0;0.0;70.62079666666668;True;0.0;0.0
2030-01-08 13:00:00;0.0;0;0.0;0;0.0;70.62079777777778;True;0.0;0.0
2030-01-08 14:00:00;0.0;0;0.0;0;0.0;70.6208011111111;True;0.0;0.0
2030-01-08 15:00:00;0.0;0;0.0;0;0.0;70.62080111111112;True;0.0;0.0
2030-01-08 16:00:00;0.0;0;0.0;0;0.0;70.6208011111111;True;0.0;0.0
2030-01-08 17:00:00;0.0;0;0.0;0;0.0;70.62080444444443;True;0.0;0.0
2030-01-08 18:00:00;0.0;0;0.0;0;0.0;70.62080444444445;True;0.0;0.0
2030-01-08 19:00:00;0.0;0;0.0;0;0.0;70.62080444444445;True;0.0;0.0
2030-01-08 20:00:00;0.0;0;0.0;0;0.0;70.62080444444445;True;0.0;0.0
2030-01-08 21:00:00;0.0;0;0.0;0;0.0;70.62080666666667;True;0.0;0.0
2030-01-08 22:00:00;0.0;0;0.0;0;0.0;70.62080888888889;True;0.0;0.0
2030-01-08 23:00:00;0.0;0;0.0;0;0.0;70.62080888888887;True;0.0;0.0
2030-01-09 00:00:00;0.0;0;0.0;0;0.0;70.62081;True;0.0;0.0
2030-01-09 01:00:00;0.0;0;0.0;0;0.0;70.62081222222221;True;0.0;0.0
2030-01-09 02:00:00;0.0;0;0.0;0;0.0;70.62080888888889;True;0.0;0.0
2030-01-09 03:00:00;0.0;0;0.0;0;0.0;70.6208111111111;True;0.0;0.0
2030-01-09 04:00:00;0.0;0;0.0;0;0.0;70.62081222222223;True;0.0;0.0
2030-01-09 05:00:00;0.0;0;0.0;0;0.0;70.62081222222221;True;0.0;0.0
2030-01-09 06:00:00;0.0;0;0.0;0;0.0;70.62081333333333;True;0.0;0.0
2030-01-09 07:00:00;0.0;0;0.0;0;0.0;70.62081444444445;True;0.0;0.0
2030-01-09 08:00:00;0.0;0;0.0;0;0.0;70.62081444444443;True;0.0;0.0
2030-01-09 09:00:00;0.0;0;0.0;0;0.0;70.62081555555557;True;0.0;0.0
2030-01-09 10:00:00;0.0;0;0.0;0;0.0;70.62081666666667;True;0.0;0.0
2030-01-09 11:00:00;0.0;0;0.0;0;0.0;70.62081777777777;True;0.0;0.0
2030-01-09 12:00:00;0.0;0;0.0;0;0.0;70.62081777777777;True;0.0;0.0
2030-01-09 13:00:00;0.0;0;0.0;0;0.0;70.62081777777777;True;0.0;0.0
2030-01-09 14:00:00;0.0;0;0.0;0;0.0;70.62081666666667;True;0.0;0.0
2030-01-09 15:00:00;0.0;0;0.0;0;0.0;70.62081888888889;True;0.0;0.0
2030-01-09 16:00:00;0.0;0;0.0;0;0.0;70.62081777777777;True;0.0;0.0
2030-01-09 17:00:00;0.0;0;0.0;0;0.0;70.62081888888889;True;0.0;0.0
2030-01-09 18:00:00;0.0;0;0.0;0;0.0;70.62081888888889;True;0.0;0.0
2030-01-09 19:00:00;0.0;0;0.0;0;0.0;70.62082222222222;True;0.0;0.0
2030-01-09 20:00:00;0.0;0;0.0;0;0.0;70.62082222222222;True;0.0;0.0
2030-01-09 21:00:00;0.0;0;0.0;0;0.0;70.62082;True;0.0;0.0
2030-01-09 22:00:00;0.0;0;0.0;0;0.0;70.6208211111111;True;0.0;0.0
2030-01-09 23:00:00;0.0;0;0.0;0;0.0;70.6208211111111;True;0.0;0.0
2030-01-10 00:00:00;0.0;0;0.0;0;0.0;70.62082111111111;True;0.0;0.0
2030-01-10 01:00:00;0.0;0;0.0;0;0.0;70.6208211111111;True;0.0;0.0
2030-01-10 02:00:00;0.0;0;0.0;0;0.0;70.62082333333333;True;0.0;0.0
2030-01-10 03:00:00;0.0;0;0.0;0;0.0;70.62082111111113;True;0.0;0.0
2030-01-10 04:00:00;-50000000.0;51.246603330336406;-50000000.0;58733095.40449782;51.12087833621977;69.26618222222221;False;0.0;-0.12572499411663784
2030-01-10 05:00:00;-50000000.0;51.26159577640607;-50000000.0;58734112.7988749;51.24660587089249;69.10748333333332;False;0.0;-0.014989905513580482
2030-01-10 06:00:00;-50000000.0;51.26159577641611;-50000000.0;58734112.798880875;51.2616003223829;69.0209011111111;True;0.0;4.545966788782607e-06
2030-01-10 07:00:00;-50000000.0;51.269799046027885;-50000000.0;58734669.87196707;51.26979394315547;68.94923999999999;True;0.0;-5.102872414397552e-06
2030-01-10 08:00:00;-50000000.0;51.27660135072079;-50000000.0;58735132.019017175;51.27660732153146;68.88442444444443;True;0.0;5.970810668998183e-06
2030-01-10 09:00:00;-50000000.0;51.28276382345751;-50000000.0;58735550.8613556;51.28276822168358;68.82386555555556;True;0.0;4.398226074897593e-06
2030-01-10 10:00:00;0.0;0;0.0;0;0.0;70.13258666666667;True;0.0;0.0
